Name,Entity
"BOGACHEV, Evgeniy Mikhaylovich",P
"KIM, Il-Nam",P
"KOROBOV, Igor Valentinovich",P
"GIZUNOV, Sergey Aleksandrovich",P
"KOSTYUKOV, Igor Olegovich",P
"ALEXSEYEV, Vladimir Stepanovich",P
SPECIAL TECHNOLOGY CENTER,E
ZORSECURITY,P
AUTONOMOUS NONCOMMERCIAL ORGANIZATION PROFESSIONAL ASSOCIATION OF DESIGNERS OF DATA PROCESSING SYSTEMS,E
MAIN INTELLIGENCE DIRECTORATE,E
FEDERAL SECURITY SERVICE,E
"KOTEY, Alexanda Amon",E
"SHARROUF, Khaled",E
"USMAN, Bachrumsyah Mennor",P
"TURAB, Ali Muhammad Abu",P
"ROCHMAN, Oman",P
"PRAKASH, Neil Christopher",P
"RAHMAN, Inayat ur",P
WELFARE AND DEVELOPMENT ORGANIZATION OF JAMAAT-UD-DAWAH FOR QUR'AN AND SUNNAH,E
"MUHAMMAD, Hayat Ullah Ghulam",P
"MUGHNIYEH, Mustafa",E
"DAMUSH, Ali",P
JAMAAH ANSHARUT DAULAH,P
"HASAN YUSUF, Ahmad",P
ORGANIZATION FOR TECHNOLOGICAL INDUSTRIES,E
"KIM, Won Hong",P
"KIM, Yo Jong",E
"MURTADHA MAJEED RAMADHAN ALAWI, Alsayed",P
"DODIK, Milorad",P
YORV INMOBILIARIA,P
"GRUPO SEGTAC, S.A. DE C.V.",E
"ASGHARZADEH, Abdollah",E
"DARIAN, Tenny",E
EAST STAR COMPANY,E
OFOG SABZE DARYA COMPANY,E
"XIANHUA, Qin",E
"NINGBO NEW CENTURY IMPORT AND EXPORT COMPANY, LTD.",E
"YUE, Richard",P
"ZHOU, Carol",E
COSAILING BUSINESS TRADING COMPANY LIMITED,E
MKS INTERNATIONAL CO. LTD.,E
ROYAL PEARL GENERAL T.R.D.,E
"ROSTAMIAN, Kambiz",E
"ZAHEDI, Mostafa",E
ERVIN DANESH ARYAN COMPANY,E
"MAGHAM, Mohammad",P
ZIST TAJHIZ POOYESH COMPANY,E
"ZARGARI, Ghodrat",P
"EBRAHIMI, Hasan Dehghan",E
MAHER TRADING AND CONSTRUCTION COMPANY,E
"FARHAT, Muhammad 'Abd-al-Amir",P
REEM PHARMACEUTICAL,E
MIRAGE FOR ENGINEERING AND TRADING,E
MIRAGE FOR WASTE MANAGEMENT AND ENVIRONMENTAL SERVICES SARL,E
"AL-HAJJ, Yahya",E
"SHARIFI, Ali",E
"AVILA ROCHA, Maria Monserrat",P
"ALONDRA PRODUCE, S.P.R. DE R.I.",P
"COMERCIALIZADORA GAEL 4, S.A. DE C.V.",E
"CONSTRUCTORA JOEL, S.A. DE C.V.",E
"CONSTRUCTORA VANIA, S.A. DE C.V.",E
CRUZITA NOVEDADES,E
"DISPERSORA GAEL, S.A. DE C.V.",E
"FELIXTAPIA, S.C. DE R.L. DE C.V.",E
"AGRICOLA RUELAS, S.P.R. DE R.I.",E
"RIVERA GUERRERO, Raquel",E
"RIVERA SANDOVAL, Reyna Isabel",E
"RUELAS AVILA, Patricia Lourdes",P
"RUELAS AVILA, Trinidad",P
"SANCHEZ MEDRANO, Cruz",P
"SANCHEZ MEDRANO, Pedro",P
METALLIC MANUFACTURING FACTORY,P
"SAAL, Fared",P
"MARQUEZ ALVAREZ, Rafael",E
"HEREDIA HORNER, Mauricio",P
"FREGOSO GONZALEZ, Marco Antonio",P
"ESCUELA DE FUTBOL RAFAEL MARQUEZ, ASOCIACION CIVIL",P
"FUTBOL Y CORAZON, ASOCIACION CIVIL",P
"GRUPO DEPORTIVO ALVANER, S.A. DE C.V.",E
"GRUPO DEPORTIVO MARQUEZ PARDO, S. DE R.L. DE C.V.",E
"GRUPO NUTRICIONAL ALHOMA, S.A. DE C.V.",E
"GRUPO TERAPEUTICO HORMARAL, S.A. DE C.V.",E
"GRUPO TERAPEUTICO PUERTO VALLARTA, S.A. DE C.V.",E
"PROSPORT & HEALTH IMAGEN, S.A. DE C.V.",E
"SERVICIOS EDUCATIVOS Y DE NEGOCIOS, S. DE R.L. DE C.V.",E
"ABOUZAID EL BAYEH, Salime",E
"OPERADORA LOS FAMOSOS, S.A. DE C.V.",E
"GRUPO DE ALTA ESPECIALIDAD FARMACEUTICA, S.A. DE C.V.",E
"COMERCIALIZADORA TRADE CLEAR, S.A. DE C.V.",E
"AL-'ANZI, Muhammad Hadi 'Abd-al-Rahman Fayhan Sharban",E
"CORONA ROMERO, Alfonso",E
"CORONA ROBLES, Edgar Alfonso",P
PAEKSOL TRADING CORPORATION,E
"TAMTOMO, Muhammad Bahrun Naim Anggih",P
"JEDI, Muhammad Wanndy Bin Mohamed",E
"ELSHEIKH, El Shafee",P
"BOURAS, Sami Bashur",P
"TAYLOR, Mark John",P
"CHOUDARY, Anjem",P
"CRAWFORD, Shane Dominic",P
"KANG, Chol Su",P
"PAK, Il-Kyu",P
"RI, Su Yong",P
"JANG, Sung Nam",P
"DANDONG RICH EARTH TRADING CO., LTD.",E
"KIM, Yong Su",P
"JO, Chol Song",E
"KIM, Mun Chol",P
"KIM, Nam Ung",P
"CHOE, Chun Yong",P
"KIM, Tong-ho",P
"HAN, Jang Su",P
"AL-GHANDOUR, Abu Anas",P
"HAMANI, Hamma",P
"SAKR, Tarek",P
"SHIRDON, Farah Mohamed",P
TEHRAN PRISONS ORGANIZATION,E
"SOLEIMANI, Sohrab",P
"RUELAS AVILA, Jose Maria",E
"HAKIMZADA, Harmohan Singh",P
"HAKIMZADA, Jasmeet",P
MAIWAND GENERAL TRADING CO LLC,E
"OPERADORA DE REPOSTERIAS Y RESTAURANTES, S.A. DE C.V.",E
"ALOTAIBI, Mubarak Mohammed A",E
"HAMDAN, Ahmad",E
"SAFTALI, Ghassan",P
"AL-HURANI, Haytham Ahmad",P
"'ALI, Ahmad",P
"AL-IBRAHIM, Muhammad",P
"HASAN, Bilal",P
"DARWISH, Ali",P
"MUHANNA, Siwumar",P
"RASHID, Badr",P
"ISMA'IL, Ayham",P
"'ALYA, Mazin",P
"AL-FAQIR, Muhammad Samir",P
"AL-TAWWAKHI, Iman",P
"AL-JIBAWI, Ridwan 'Ali",P
"JAWISH, Samar Shakir",P
"JIRJIS, Hiyam",P
"AL-JABI, Salma",P
"AL-TAQI, Rim Nadir",P
"AL-'AZBAH, Hana",P
"HASAN, As'ad",P
"AL-AKHRAS, Safwan",P
"HASAN, Ammar",P
"BABA, Samiya",P
"HUDBAH, Amin",P
"AL-ATASI, Yumna Marwan al-Sayyid Sulayman",P
"AL-DARWISH, Tamam",P
"KHAYMI, Abir 'Abd-al-Karim",P
"AL-DAWUD, Nariman",P
"'ALLUSH, Ridwan Hasan",P
"'ABDALLAH, Sayyar",P
"MUSTAFA, Fayiz",P
"AL-KHATIB, Ridwan",P
"AYYUBI, Rashid",P
"NASR, Isa",P
"NASIF, Saba",P
"NAJJAR, Wafa'",P
"AL-SHAWWA, Ghayth",P
"HIMSI, Muhammad Riyad",P
"AL-TABBAL, Saba",P
"'ABBAS, Rim",P
"SALLUM, Muhammad",P
"AL-SASI, Jumanah",P
"AL-RAYS, Hassan",P
"AL-SA'ID, Nidal",P
"SA'UD, Yunus",P
"SINDID, Sa'id",P
"NASR, Muhammad Sayyah",P
"HUSAYN, 'Ali",P
"KIWAN, Rula",P
"'AQQAD, Ziyad",P
"AL-MUDALLAL, Muhammad Zuhayr",P
"AL-JUBBAH, Adnan",P
"AL-SHAYKH, Diyab",P
"ZA'RURAH, Fadiyah",P
"SIRHAN, Hala",P
"AL-DAGHISTANI, Muzayyin",P
"MANSUR, Khalil",P
"RABAH, Zuhayr",P
"SA'ID, Sa'id",P
"AL-BURSHAH, Muhammad Akram",P
"ZARIFAH, Ahmad",P
"'ABD-AL-JALIL, Yahya",P
"AL-'ASALI, Zakariya",P
"QATTAN, Maysa'",P
"DA'UD, Lu'ay",P
"AL-HUSAYN, Mashhur",P
"AL-HAKIM, Muhammad Sa'id",P
"SULAYMAN, Akram",P
"TALLUJ, Muhammad Ghassan",P
"QATISH, Firiyal",P
"YUSUF, Muhammad Hisham Fu'ad",P
"FARMAND, Sa'id",P
"HUSAYN, Muhammad",P
"SUKHAYTAH, Muhammad Khayr",P
"BIZRAH, Muhammad",P
"BUZ-AL-JUDDI, Fayiz",P
"KHABIYYAH, Muna",P
"YUSUF, Muhsin",P
"AL-HATUM, Yusuf",P
"DAYYUB, Rajab",P
"AL-DALATI, Ayman",P
"AL-HALABI, Basil",P
"ZANBU'AH, Mahmud",P
"AL-RASLAN, Abd-al-Salam",P
"HAWWAT, Muhammad",P
"AL-ID, Nawras",P
"RAHHAL, Mahmud",P
"AL-'ALI, Salih",P
"AL-MASRI, Ahd",P
"MAJRUD, Amin",P
"DUMIT, Salim",P
"'ABDU, Hikmat",P
"DAHIR, Ahmad",P
"SALIM, Iyad",P
"ASMAR, Haytham",P
"AL-HARIRI, Musa",P
"MAHFUD, Farhan",P
"AHMAD, Ayman",P
"DAYYUB, Tha'ir",P
"'ALI, Isma'il",P
"SHARBA, Muzhir",P
"GHANIM, Ma'n",P
"MIRDASH, Misbah",P
"BU'AYTI, Faysal",P
"AL-'ALI, Zakariya",P
"SULAYMAN, Taysir",P
"FU'ANI, Lu'ay",P
"HUSAYN, Hanan",P
"JUM'AH, Hamid",P
"AL-JANAN, Sulsubayla",P
"MA'TUQ, Yusuf",P
"BUNDUQJI, Rana",P
"SAQR, Rana",P
"JALAL, Husam-al-Din",P
"AL-SHA'IR, Samir",P
"SA'ID, Majd",P
"DUWAYR, Ruba",P
"SALMAN, Muhammad",P
"MUSTAFA, Ayham Hajj",P
"LAYLA, Susan",P
"AL-MASRI, Rahf",P
"AL-FAWAKHIRI, Ghusn al-Zuhur",P
"ZAYDAN, Mustafa",P
"SALMAN, Shadi",P
"AL-WADI, Anas",P
"'ABD-AL-SAMAD, Muhammad Haytham",P
"SA'ADAH, Ruwaydah",P
"FADUL, Farhub",P
"AL-NA'IMI, Muhammad Iyad",P
"SABBAGH, Muhammad Nasir",P
"AL-HARZRURI, Mahmubd",P
"JAZBAH, Ibrahim Sa'd Zayn-al-'Abidin",P
"AL-NAJJAR, Qasim",P
"DABBAGH, Muhammad Nazmi 'Ulwani",P
"'ABDU, Abdallah",P
"ASWAD, Ali",P
"LABABIDI, Sa'dallah 'Atif",P
"SHAHT, Jamal Zaydan",P
"HILALI, Muhammad Jalal",P
"AL-RAHHAL, Muhammad",P
"MUSHRIF, Amir",P
"ZIHAR, Muhammad Nadim Subhi",P
"AL-BAKKUR, 'Abd-al-'Azim",P
"DAWARAH, Ahmad",P
"BASHA, Imad Isma'il",P
"BASAL, Abd-al-Rahman",P
"BITAR, Ahd",P
"MUHAMMAD, Faysal",P
"ANIS, Samih",P
"NUR-AL-DIN, Imad",P
"KHIDR, Isa",P
"HIJAZI, Umar",P
"AL-AQRA', Jamal 'Ali",P
"LULAH, Ziyad Ramadan",P
"SABUNI, Ahmad",P
"AHMAD, Hasan",P
"AL-SHAYKH, Muhammad",P
"QANBAR, Khalid Zaki",P
"SALIM, Ahmad",P
"HALLAQ, As'ad 'Adnan",P
"SHUNATI, Haytham",P
"HUSAYN, Wahid",P
"RABI', Mustafa Dib",P
"KHALUF, Faysal",P
"JAHHAR, Hannan",P
"MUHAMMAD, 'Ali Hajj",P
"AL-RAHYAH, Fadi",P
"'ABDALLAH, Muhammad",P
"QURJU, Muhammad Mu'ammar",P
"HAMANDUSH, Muhammad",P
"JUNDIYAH, Abdallah",P
"MA'RUF, Abd-al-Salam",P
"SA'DU, Muhammad",P
"ASWAD, Ahmad",P
"'AZIZI, Fu'ad",P
"SALIM, Muhammad Ayman Nasir-al-Din",P
"HAMSHU, Hudu' Nayif",P
"QUDAYMATI, Muhammad Ridwan",P
"MUHAYIRI, Muhammad Nasir",P
"'ABBUD, Hikmat",P
"SAQR, Sinan",P
"IBRAHIM, Fu'ad 'Abd-al-Qadir",P
"JAWISH, Husayn Rida",P
"NAJIB, Ahmad",P
"AL-MUHAMMAD, Muhammad",P
"IDRIS, Ibrahim",P
"'ARAFAT, Muhammad",P
"DAYRI, Ammar",P
"WARDAH, Bassam",P
"AL-'UBAYSI, Mus'id",P
"HAJJI, Muhammad Fawzi",P
"AL-FAKHURI, Husam 'Adbd-al-Barr",P
"TABAQ, Qasim",P
"SHI'AR, Muhammad 'Azzam",P
"HAFIZ, Abdallah",P
"'ABD-AL-QADIR, Abd-al-'Aziz",P
"'ALI, Samir",P
"AL-KHUWAYLID, Ibrahim",P
"SHURAYQI, 'Abd-al-Salam",P
"KHASHAFI, Muhammad al-Khalid",P
"SHURUF, 'Abd-al-Hakim",P
"AL-ISMA'IL, Zakariya 'Ali",P
"AL-MATAR, 'Abdu Tahir",P
"DIB, Mashhur",P
"AL-QUTMAH, Akram",P
"TURAYSI, Muhammad Wa'il",P
"HAMAWI, Ahmad",P
"AL-YUSUF, Samir al-Ahmad",P
"'ALI, Muhammad",P
"SHA'BAN, Basil",P
"NAJJAR, Muhammad Amin",P
"NI'MA, Rashid Rashid",P
"'ABD-AL-WAHHAB, Ahmad",P
"MUSATTIT, Sabir Khayr",P
"AL-AHMAD, Riyad",P
"AL-BAYKU, Husayn-Ahmad",P
"JIJAH, Jalal-al-Din 'Adil",P
"SHUAYHANAH, Hadil",P
"KARIM, Malik 'Adil",P
"KHALALU, Ahmad",P
"'ID, Nisrin Bubhi",P
"HAITANI, Muhammad",P
"WAFA'I, Diya'",P
"BAWADUQJI, Nur-al-Din",P
"MALA'IKAH, Usamah Ramadan",P
"MUSA, Firas",P
"AL-MAHMUD, Khalid",P
"MIRKAN, Anas 'Adil",P
"KALALAH, Husam-al-Din Walid",P
"AL-SA'ID, Wasim",P
"HARIRI, Muhammad",P
"KITU', 'Abd-al-Latif",P
"SALIM, Firas Hajj",P
"TAHA, Husam a-Sahykh",P
"NA'SANI, Jawdat",P
"AL-BAKUR, Khalid",P
"AL-HUSAYN, Suhayr",P
"'ULAYSHAH, Rana",P
"AL-FIRAS, Muhsin",P
"AL-SHURAYQI, Isma'il",P
"IBRAHIM, 'Ali",P
"AL-ISMA'IL, Ammar Fu'ad",P
"'AWDAH, Nasim",P
"AL-SILMU, Ahmad al-Hasan",P
"IBRAHIM, Ali",P
"AL-'ABD, Ahmad",P
"JUKHDAR, 'Ala'-al-Din",P
"SA'ADAT, Bashar",P
"AS'AD, Murad",P
"AL-'AYSH, Khalid al-Hajj Muhammad",P
"JADDU', Ahd",P
"KHADDUR, Hasan",P
"MUKHAYBIR, Salma",P
"QURJU, Jihad-al-Din",P
"ZAMR, 'Abd-al-Nasir Ibbi",P
"AL-KHUDAYR, Muhammad 'Arif al-Hasan",P
"JUMUL, Ali",P
"AL-HASAN, Abdallah",P
"SALMAN, Wasim",P
"SULAYMAN, Dayma",P
"BASHA, Ahmad Nadir Ibrahim",P
"MUSTAFA, Ibrahim",P
"AL-LAYIQ, Baha'",P
"TAHA, Jamilah",P
"FARAJ, Hala",P
"AL-MUKAHHAL, Aminah",P
"ZAYD, Hasan Muhammad",P
"MAWAS, Milad",P
"'ABUD, Ahmad",P
"MUTAWIJ, Nawar",P
"MORENO PEREZ, Maikel Jose",P
"ALVAREZ MONTELONGO, Julio Cesar",P
"JCAM EDITORA MUSICAL, S.A. DE C.V.",E
"NORYBAN PRODUCTIONS, S.A. DE C.V.",E
"TICKET BOLETO, S.A. DE C.V.",E
"BULGAKOV, Vadim Viktorovich",E
"MELNIKOV, Andrei",E
"AL-ARADAH, Khalid Ali Mabkhut",P
"RUNLING, Ruan",P
SHANGHAI NORTH BEGINS INTERNATIONAL,P
SHANGHAI GANG QUAN TRADE CO.,E
SHANGHAI NORTH TRANSWAY INTERNATIONAL TRADING CO.,E
"MENDOZA JOVER, Juan Jose",E
"DELGADO ROSALES, Arcadio de Jesus",E
"GUTIERREZ ALVARADO, Gladys Maria",P
"ZULETA DE MERCHAN, Carmen Auxiliadora",P
MATIN SANAT NIK ANDISHAN,P
"DAMIANI BUSTILLOS, Luis Fernando",P
"QUWAYDIR, Muhammed Bin-Muhammed Faris",E
"SUAREZ ANDERSON, Lourdes Benicia",P
"ORTEGA RIOS, Calixto Antonio",P
AL-BUSTAN CHARITY,P
"DARWISH, Samir Sakhir",P
"MAKHLUF, Iyad",E
"MAKHLUF, Ihab",P
CHAM ISLAMIC BANK,E
"ABBAS, Muhammad",P
AL-AJNIHAH,E
BARLY OFF-SHORE,P
"AHMADI, Rahim",E
"FARASATPOUR, Morteza",E
"AL-HAMID, Hashim Muhsin Aydarus",P
"AL-ISAWI, Muhammad Ahmad 'Ali",P
STATE AFFAIRS COMMISSION,P
MINISTRY OF PEOPLE'S ARMED FORCES,P
"KIM, Su-Kwang",E
"MICHURIN, Igor Aleksandrovich",E
ARDIS-BEARINGS LLC,E
"SAFIEDDINE, Hashem",P
KOREA COMPUTER CENTER,E
SONGI TRADING COMPANY,E
KOREA ZINC INDUSTRIAL GROUP,E
"RI, Song-hyok",E
INDEPENDENT PETROLEUM COMPANY,E
AO NNK-PRIMORNEFTEPRODUCT,P
"RUELAS AVILA, Jose Luis",E
"KPSK, OOO",E
"VOROBEV, Aleksandr Nikolayevich",P
"PLISYUK, Mikhail Alekseyevich",E
"MOLOT-ORUZHIE, OOO",P
"OBORONLOGISTIKA, OOO",P
"KORNET, Igor Aleksandrovich",E
"PASECHNIK, Leonid Ivanovich",E
"KHORSHEVA, Natalya Ivanovna",P
"JAROSH, Petr Grigorievich",P
"KOSTRUBITSKY, Aleksey Aleksandrovich",P
"DIKIY, Aleksey Aleksandrovich",P
"NIKITINA, Irina",P
RIVIERA SUNRISE RESORT & SPA,P
"IFDK, ZAO",P
"PLAKSINA, Olga",E
"ALVAREZ ESCOBAR, Jonathan",E
"RUANO YANDUN, Tito Aldemar",P
"AL-JABURI, Attallah Salman 'Abd Kafi",P
"AL-KUBAYSI, 'Umar",P
"AL-AZAWI, Marwan Ibrahim Hussayn Tah",P
MAJELIS MUJAHIDIN INDONESIA,P
"KAMSHILOV, Oleg Anatolievich",P
CENTRAL REPUBLIC BANK,E
STATE BANK LUHANSK PEOPLE'S REPUBLIC,E
"TSMRBANK, OOO",E
"TAATTA, AO",E
JOINT STOCK COMPANY BLACK SEA BANK OF DEVELOPMENT AND RECONSTRUCTION,E
JOINT STOCK COMMERCIAL BANK RUBLEV,E
JOINT-STOCK COMPANY COMMERCIAL BANK NORTH CREDIT,E
"IS BANK, AO",E
"VVB, PAO",E
"AL BINALI, Mohammed Isa Yousif Saqar",E
"ATAR, Oussama Ahmad",E
"ARMAR, Mohammad Shafi",P
LIMITED LIABILITY COMPANY CONCORD MANAGEMENT AND CONSULTING,E
CONCORD CATERING,P
PRIVATE MILITARY COMPANY 'WAGNER',E
"UTKIN, Dmitriy Valeryevich",E
"NAZAROV, Sergey Makarovich",E
BIKE CENTER,P
'WOLF' HOLDING OF SECURITY STRUCTURES,P
"NIKULOV, Gennadii Anatolievich",E
"RYAUZOV, Denis Yuryevich",E
"SHAH, Mohammad Yusuf",P
MINGZHENG INTERNATIONAL TRADING LIMITED,E
"DANDONG ZHICHENG METALLIC MATERIAL CO., LTD.",E
TRANSATLANTIC PARTNERS PTE. LTD.,E
VELMUR MANAGEMENT PTE LTD,E
GEFEST-M LLC,E
"KIRAKOSYAN, Ruben Ruslanovich",E
"LI, Hong Ri",E
"PISKLIN, Mikhail Yur'evich",P
"HUISH, Irina Igorevna",P
"CHI, Yupeng",P
"JINHOU INTERNATIONAL HOLDINGS CO., LTD.",E
"DANDONG TIANFU TRADE CO., LTD.",E
"SUN, Wei",E
"DALIAN GLOBAL UNITY SHIPPING CO., LTD.",E
"BARKHANOEV, Malik Ruslanovish",P
"AGUINO ARBOLEDA, Onofre Junior",E
RUANO YANDUN DRUG TRAFFICKING ORGANIZATION,E
"LIU, Emily",P
ABASCIENCE TECH CO. LTD.,E
RAYBEAM OPTRONICS CO. LTD.,E
"RAYTRONIC CORPORATION, LIMITED",E
"SUNWAY TECH CO., LTD",E
RAYAN ROSHD AFZAR COMPANY,E
"PARSAJAM, Mohsen",E
"GHASEMI, Seyyed Reza",E
"HAKEMZADEH, Farshad",P
ISLAMIC REVOLUTIONARY GUARD CORPS AEROSPACE FORCE SELF SUFFICIENCY JIHAD ORGANIZATION,E
ISLAMIC REVOLUTIONARY GUARD CORPS RESEARCH AND SELF-SUFFICIENCY JEHAD ORGANIZATION,E
QESHM MADKANDALOO SHIPBUILDING COOPERATIVE CO,E
RAMOR GROUP,E
"TAVAN, Resit",E
AJILY SOFTWARE PROCUREMENT GROUP,E
ANDISHEH VESAL MIDDLE EAST COMPANY,E
"AJILY, Mohammed Saeed",E
"REZAKHAH, Mohammed Reza",E
"SERBIN, Andrey",P
"KIM, Tong-chol",P
MANSUDAE OVERSEAS PROJECTS ARCHITECTURAL AND TECHNICAL SERVICES (PTY) LIMITED,E
QINGDAO CONSTRUCTION (NAMIBIA) CC,P
"GARCIA ROJAS, Javier",E
"GARCIA ROJAS, Ruth",E
"HERNANDEZ DURANGO, Wilton Cesar",P
"ALBISINNI SERRANO, Rocco",P
"FLEMING CABRERA, Alejandro Antonio",P
"MALPICA FLORES, Carlos Erik",P
"ZERPA DELGADO, Simon Alejandro",P
"REVEROL TORRES, Nestor Luis",P
"JAUA MILANO, Elias Jose",P
"GARCIA DUQUE, Franklin Horacio",P
"SAAB HALABI, Tarek William",P
"LUCENA RAMIREZ, Tibisay",P
"SUAREZ CHOURIO, Jesus Rafael",P
"RIVERO MARCANO, Sergio Jose",P
"VARELA RANGEL, Maria Iris",P
"PEREZ AMPUEDA, Carlos Alfredo",P
SHAHID KARIMI INDUSTRIES,P
SHAHID RASTEGAR INDUSTRIES,P
SHAHID CHERAGHI INDUSTRIES,E
SHAHID VARAMINI INDUSTRIES,E
SHAHID KALHOR INDUSTRIES,E
AMIR AL MO'MENIN INDUSTRIES,E
"MADURO MOROS, Nicolas",E
"AMELIACH ORTA, Francisco Jose",E
"CHAVEZ FRIAS, Adan Coromoto",P
"D'AMELIO CARDIET, Tania",P
"LUGO ARMAS, Bladimir Humberto",P
"FARIAS PENA, Erika del Valle",P
"MELENDEZ RIVAS, Carmen Teresa",P
"VIVAS VELASCO, Ramon Dario",P
"ESCARRA MALAVE, Hermann Eduardo",P
"AL-IRAQI, Abu Yahya",P
"ALKHALD, Ahmad",P
"AL-MANSUR, Salim Mustafa Muhammad",P
"LUKWANG, Okot",P
"HATARI, Musa",P
"RIAK RENGU, Malek Reuben",P
ALL ENERGY INVESTMENTS LTD,E
"A+ ENGINEERING, ELECTRONICS & MEDIA PRINTING CO. LTD.",E
MAK INTERNATIONAL SERVICES CO LTD,E
"THULSIE, Tony-Lee",E
"THULSIE, Brandon-Lee",E
SADID CARAN SABA ENGINEERING COMPANY,E
KHORS AIRCOMPANY,P
DART AIRLINES,E
"AHMADZADEGAN, Sadegh",E
"KEISSAR, Sina",E
"GHAFFARINIA, Omid",P
"SAEDI, Nader",P
ITSEC TEAM,P
"FATHI, Ahmad",P
"SHOKOHI, Amin",E
"FIROOZI, Hamid",P
AGRICULTURAL DEVELOPMENT BANK,E
"PANG, Su Nam",P
CHEIL CREDIT BANK,E
HANA BANKING CORPORATION LTD,E
"PAE, Won Uk",E
"RI, Chun Song",E
"KANG, Min",P
"KO, Chol Man",P
"KIM, Sang-ho",P
"KIM, Jong Man",P
"RI, Chun Hwan",P
"PAK, Bong Nam",P
"KIM, Hyok Chol",P
"KIM, Tong Chol",P
"MUN, Kyong Hwan",P
"KWAK, Chong-chol",P
"RYOM, Hui-bong",P
"HO, Yong Il",P
"CH'OE, So'k-min",P
INTERNATIONAL INDUSTRIAL DEVELOPMENT BANK,E
JINSONG JOINT BANK,E
KORYO COMMERCIAL BANK LTD.,E
RYUGYONG COMMERCIAL BANK,E
JINMYONG JOINT BANK,E
"KIM, Kyong Hyok",E
"PAK, Chol Nam",E
"RI, Ho Nam",P
"JI, Sang Jun",P
"PAK, Mun Il",P
"CHA, Sung Jun",P
"RI, U'n-so'ng",P
"CHU, Hyo'k",P
CENTRAL BANK OF THE DEMOCRATIC PEOPLE'S REPUBLIC OF KOREA,E
"KIM, Kyong Il",P
"KU, Ja Hyong",E
"CHAMS, Kassem",P
CHAMS MONEY LAUNDERING ORGANIZATION,E
CHAMS EXCHANGE COMPANY SAL,E
"AL-DHUBHANI, Adil Abduh Fari Uthman",E
"QANAN, Radwan Muhammad Husayn Ali",E
"AL-MARFADI, Khalid",P
"AL-HAYASHI, Sayf Abdulrab Salem",P
AL KHAYR SUPERMARKET,P
"AL-ADANI, Abu Sulayman",P
"AL-YAFI'I, Nashwan al-Wali",E
"AL-UBAYDI, Khalid Sa'id Ghabish",P
"AL-WAFI, Bilal Ali Muhammad",P
WUHAN SANJIANG IMPORT AND EXPORT CO. LTD,E
SHAHID ALAMOLHODA INDUSTRIES,P
RASTAFANN ERTEBAT ENGINEERING COMPANY,E
FANAMOJ,E
EXTERNAL CONSTRUCTION BUREAU,E
CH'OLHYO'N OVERSEAS CONSTRUCTION COMPANY,E
MILITARY SECURITY COMMAND,E
"RI, Thae Chol",E
"SIN, Yong Il",E
"KIM, Kang Jin",P
"KU, Sung Sop",P
"JO, Kyong-Chol",P
"JONG, Yong Su",P
"KIM, Min Chol",P
"OBLITAS RUZZA, Sandra",P
"HERNANDEZ DE HERNANDEZ, Socorro Elizabeth",P
"HIDROBO AMOROSO, Elvis Eduardo",P
"VILLEGAS POLJAK, Ernesto Emilio",P
"MARQUEZ MONSALVE, Jorge Elieser",P
"FERNANDEZ MELENDEZ, Manuel Angel",P
"OSORIO ZAMBRANO, Carlos Alberto",P
"QUINTERO CUEVAS, Carlos Enrique",P
"RODRIGUEZ DIAZ, Julian Isaias",P
"HEIDARI, Reza",P
PARDAZESH TASVIR RAYAN CO.,E
FORENT TECHNIK GMBH,P
PRINTING TRADE CENTER GMBH,E
"SEIF, Mahmoud",E
TEJARAT ALMAS MOBIN HOLDING,E
YUSONG SHIPPING CO,P
DAWN MARINE MANAGEMENT CO LTD,E
KOREA DAEBONG SHIPPING CO,E
KOREA RUNGRADO RYONGAK TRADING CO,E
KOREA RUNGRADO SHIPPING CO,E
"SUN, Sidong",E
"DANDONG DONGYUAN INDUSTRIAL CO., LTD.",E
"KAUR, Eljeet",P
MARITIME ADMINISTRATION OF THE DEMOCRATIC PEOPLE'S REPUBLIC OF KOREA,E
MINISTRY OF LAND AND MARITIME TRANSPORTATION OF THE DEMOCRATIC PEOPLE'S REPUBLIC OF KOREA,P
"DANDONG KEHUA ECONOMY & TRADE CO., LTD.",E
"DANDONG XIANGHE TRADING CO., LTD.",E
DANDONG HONGDA TRADE CO. LTD.,E
KOREA SOUTH-SOUTH COOPERATION CORPORATION,E
KOREA KUMBYOL TRADING COMPANY,E
AGROCONSTRUCCIONES LAS PALMERAS S.A.S.,E
"DEBONO, Darren",E
MMAG AGRICULTURA GLOBAL S.A.S.,E
INVERSORA PINZON Y GARCIA S. EN C.S. EN LIQUIDACION,P
EUROMECANICA,E
"DEBONO, Gordon",E
"BEN KHALIFA, Fahmi",E
"ARAFA, Ahmed Ibrahim Hassan Ahmed",P
"GRECH, Rodrick",P
"MICALLEF, Terence",P
PETROPLUS LTD,E
PORTICELLO RESTAURANT,P
THE BUSINESS CENTRE LTD.,E
INOVEST LIMITED,E
TIUBODA OIL AND GAS SERVICES,E
KB LINES LIMITED,E
"AL-FAISAL, Abdullah Ibrahim",E
MINISTRY OF CRUDE OIL INDUSTRY,E
"JONG, Kyong Thaek",P
"CHOE, Ryong Hae",E
"KIM, Jong Sik",P
"RI, Pyong Chol",P
THIEVES-IN-LAW,P
"CHU, Na",P
"CHU, Yeyou",E
